date,entity_id,metric_name,withdrawal_transactions,deposit_transactions,surcharge_revenue,cash_loaded,cash_variance,settlement_variance,uptime_pct,jam_count,service_minutes_down,automation_minutes_saved,quality_score,priority_score,report_ready_flag
2026-04-15,DEV005,device_daily_operations,151,56,501.14,8904.96,15.98,3.67,97.28,0,48.1,36,98.1,23.1,Y
2026-04-15,DEV006,device_daily_operations,130,78,460.93,8141.91,150.8,44.36,97.03,0,32.3,43,97.2,30.0,Y
2026-04-15,DEV007,device_daily_operations,429,168,1458.35,31469.89,55.75,17.24,98.88,0,12.3,12,98.9,22.0,Y
2026-04-15,DEV008,device_daily_operations,389,135,1217.04,29307.77,-178.72,-65.08,98.62,1,65.0,42,93.9,26.8,Y
2026-04-15,DEV009,device_daily_operations,379,166,1192.19,34776.31,-138.17,-32.24,97.18,0,21.4,19,97.7,29.0,Y
2026-04-15,DEV010,device_daily_operations,383,146,1231.8,29343.52,-28.79,-6.07,97.49,0,43.3,29,98.1,22.2,Y
2026-04-15,DEV011,device_daily_operations,264,144,801.49,24439.13,-84.85,-33.71,98.31,1,76.7,49,94.5,29.8,Y
2026-04-15,DEV012,device_daily_operations,157,111,455.74,12778.18,29.4,9.92,97.86,1,73.0,42,95.3,35.1,Y
2026-04-15,DEV013,device_daily_operations,96,50,327.48,6107.33,120.92,32.04,99.24,1,51.9,54,95.0,25.4,Y
2026-04-15,DEV014,device_daily_operations,383,147,1275.83,32670.88,-78.93,-32.26,97.13,0,21.1,70,98.4,25.1,Y
2026-04-15,DEV015,device_daily_operations,320,99,1024.41,18522.77,197.2,55.38,96.9,1,58.6,18,93.9,43.5,Y
2026-04-15,DEV016,device_daily_operations,215,100,680.9,15958.56,153.63,36.58,95.68,0,54.0,43,96.4,37.6,Y
2026-04-15,DEV017,device_daily_operations,272,125,977.22,20950.3,-0.16,-0.04,98.83,0,14.2,54,99.5,17.4,Y
2026-04-15,DEV018,device_daily_operations,373,121,1095.97,25893.53,-107.05,-30.08,97.4,0,45.0,32,97.2,27.3,Y
2026-04-15,DEV019,device_daily_operations,145,91,466.66,10815.82,-46.88,-11.5,97.31,0,25.1,16,98.6,23.5,Y
2026-04-15,DEV020,device_daily_operations,167,109,517.49,10465.76,8.1,2.53,97.65,0,30.9,40,98.8,24.0,Y
2026-04-15,DEV021,device_daily_operations,412,178,1444.85,23991.33,-95.32,-19.01,97.05,1,102.2,53,93.5,33.9,Y
2026-04-15,DEV022,device_daily_operations,251,140,692.05,18688.62,33.24,10.17,99.24,1,74.5,52,95.2,20.7,Y
2026-04-15,DEV023,device_daily_operations,265,146,875.35,16091.39,-169.63,-35.87,98.94,0,9.0,38,97.8,23.8,Y
2026-04-15,DEV024,device_daily_operations,157,29,540.23,11372.39,74.22,14.79,96.08,0,37.2,38,97.8,37.8,Y
2026-04-15,DEV025,device_daily_operations,187,80,571.92,11945.84,91.16,27.11,96.89,1,91.0,33,93.9,34.7,Y
2026-04-15,DEV026,device_daily_operations,259,139,762.25,15122.61,43.28,12.33,99.67,1,45.7,27,96.1,18.5,Y
2026-04-15,DEV027,device_daily_operations,105,65,310.89,7071.74,187.29,57.76,97.46,2,73.8,12,91.7,48.2,Y
2026-04-15,DEV028,device_daily_operations,160,79,547.27,11378.52,-54.65,-20.93,97.74,1,86.9,38,94.5,29.3,Y
2026-04-15,DEV029,device_daily_operations,119,61,408.45,10682.81,35.32,14.78,99.26,0,11.1,83,99.2,12.6,Y
2026-04-15,DEV030,device_daily_operations,79,51,239.32,6368.47,-7.87,-2.89,99.3,1,38.7,51,96.7,19.9,Y
2026-04-15,DEV031,device_daily_operations,173,66,521.39,15463.33,29.2,11.7,95.93,0,52.5,32,97.8,30.8,Y
2026-04-15,DEV032,device_daily_operations,58,26,160.83,3987.25,44.04,16.76,96.86,1,54.4,29,95.8,40.9,Y
2026-04-15,DEV033,device_daily_operations,171,61,589.26,15230.62,-142.81,-40.98,97.26,0,44.4,29,96.8,28.7,Y
2026-04-15,DEV034,device_daily_operations,200,69,556.02,16682.88,-46.93,-13.41,98.39,0,17.3,27,98.9,24.5,Y
2026-04-15,DEV035,device_daily_operations,280,155,1001.11,18204.06,-52.57,-16.02,100,0,0,41,99.4,8.9,Y
2026-04-15,DEV036,device_daily_operations,131,85,385.15,10554.99,113.26,44.38,98.86,0,9.8,64,98.4,19.3,Y
2026-04-16,DEV001,device_daily_operations,348,182,1240.75,27452.92,47.68,14.32,96.41,0,47.0,59,97.8,31.6,Y
2026-04-16,DEV002,device_daily_operations,246,148,695.39,16159.96,88.17,26.27,96.95,0,47.0,28,97.3,26.3,Y
2026-04-16,DEV003,device_daily_operations,89,71,308.82,7079.48,-111.25,-36.37,98.71,1,52.0,33,95.1,28.1,Y
2026-04-16,DEV004,device_daily_operations,493,181,1585.03,34464.82,-32.36,-11.89,95.8,1,127.7,22,93.3,39.6,Y
2026-04-16,DEV005,device_daily_operations,502,143,1530.03,39988.85,-106.59,-22.92,96.88,0,36.2,43,97.5,27.0,Y
2026-04-16,DEV006,device_daily_operations,152,32,448.5,10258.84,57.67,10.93,97.75,0,38.6,47,98.0,24.4,Y
2026-04-16,DEV007,device_daily_operations,461,245,1379.97,42865.65,50.3,18.15,96.37,0,68.7,53,97.0,35.7,Y
2026-04-16,DEV008,device_daily_operations,541,266,1853.44,38922.65,10.84,3.31,96.71,0,25.8,49,99.0,26.2,Y
2026-04-16,DEV009,device_daily_operations,402,193,1462.65,23645.52,-191.62,-63.51,95.74,0,44.2,45,96.3,37.9,Y
2026-04-16,DEV010,device_daily_operations,297,74,882.25,27083.54,-100.3,-37.87,96.36,0,56.7,18,96.9,29.8,Y
2026-04-16,DEV011,device_daily_operations,261,54,742.18,21166.12,43.5,8.27,100,1,35.0,49,96.5,19.8,Y
2026-04-16,DEV012,device_daily_operations,115,62,322.73,10278.42,118.2,28.32,97.97,1,66.6,47,94.5,36.2,Y
2026-04-16,DEV013,device_daily_operations,362,160,1260.89,30077.6,-125.84,-48.17,100,0,0,15,98.6,13.3,Y
2026-04-16,DEV014,device_daily_operations,222,39,789.0,20005.92,-1601.37,-478.77,97.42,0,20.5,38,81.5,51.2,N
2026-04-16,DEV015,device_daily_operations,328,105,1075.22,28424.08,11.08,2.59,95.42,0,79.7,47,97.0,40.3,Y
2026-04-16,DEV016,device_daily_operations,265,50,949.6,19941.66,130.2,38.48,96.88,0,58.9,59,96.4,30.5,Y
2026-04-16,DEV017,device_daily_operations,324,99,926.86,18349.21,-203.05,-61.48,99.66,0,2.8,26,97.6,16.5,Y
2026-04-16,DEV018,device_daily_operations,513,149,1704.82,27731.64,-118.18,-32.04,96.58,0,59.3,41,96.6,31.9,Y
2026-04-16,DEV019,device_daily_operations,145,52,398.76,13452.25,20.5,5.35,97.21,0,29.2,58,98.7,23.6,Y
2026-04-16,DEV020,device_daily_operations,166,67,566.73,9546.19,-22.66,-9.34,97.5,0,42.5,59,98.2,25.1,Y
2026-04-16,DEV021,device_daily_operations,300,185,881.57,23175.69,-57.31,-17.01,98.66,0,20.6,65,98.6,16.3,Y
2026-04-16,DEV022,device_daily_operations,109,79,351.87,9313.53,42.09,9.67,96.57,0,54.3,71,97.6,27.5,Y
2026-04-16,DEV023,device_daily_operations,176,111,628.31,10289.84,-153.33,-48.94,100,0,0,79,98.3,17.6,Y
2026-04-16,DEV024,device_daily_operations,135,61,460.06,7306.33,5.87,1.29,97.18,0,43.2,57,98.4,30.5,Y
2026-04-16,DEV025,device_daily_operations,212,68,616.83,18299.42,-18.9,-3.85,100,0,0,33,99.8,8.3,Y
2026-04-16,DEV026,device_daily_operations,153,78,455.87,11478.78,78.92,32.52,98.66,2,64.3,55,93.2,32.7,Y
2026-04-16,DEV027,device_daily_operations,294,103,1039.59,25065.62,88.27,28.55,98.83,1,76.7,24,94.5,30.9,Y
2026-04-16,DEV028,device_daily_operations,171,48,592.83,12804.51,73.78,22.61,98.6,0,13.3,24,98.7,16.9,Y
2026-04-16,DEV029,device_daily_operations,205,95,700.79,13115.69,-6.49,-1.85,99.12,0,10.2,34,99.6,12.9,Y
2026-04-16,DEV030,device_daily_operations,32,19,91.28,2500.65,-35.79,-10.57,96.04,0,57.7,40,97.5,30.3,Y
2026-04-16,DEV031,device_daily_operations,36,21,110.37,2723.3,-2479.02,-999.04,99.96,0,0.6,41,72.4,53.2,N
2026-04-16,DEV032,device_daily_operations,190,91,660.42,14351.06,54.26,10.92,95.59,1,101.1,47,94.0,48.1,Y
2026-04-16,DEV033,device_daily_operations,186,58,555.82,13244.72,70.28,29.45,98.09,0,28.4,41,98.2,22.8,Y
2026-04-16,DEV034,device_daily_operations,312,107,873.54,19785.6,14.72,2.8,98.58,0,12.4,60,99.4,22.9,Y
2026-04-16,DEV035,device_daily_operations,109,61,339.86,7601.46,6.13,1.88,97.04,0,42.6,62,98.4,24.3,Y
2026-04-16,DEV036,device_daily_operations,150,67,476.73,8984.54,107.19,23.99,94.69,0,75.4,47,96.1,42.2,Y
2026-04-17,DEV001,device_daily_operations,363,128,1114.2,30851.79,30.87,10.57,99.55,0,6.7,52,99.4,14.0,Y
2026-04-17,DEV002,device_daily_operations,127,46,422.96,11310.63,-58.48,-20.16,96.43,0,54.9,33,97.4,28.6,Y
2026-04-17,DEV003,device_daily_operations,294,69,1060.22,19657.94,2122.71,557.72,98.96,0,10.1,15,76.1,55.3,N
2026-04-17,DEV004,device_daily_operations,440,119,1273.64,36038.36,92.12,32.54,96.08,0,48.9,32,97.2,31.2,Y
2026-04-17,DEV005,device_daily_operations,371,117,1173.92,25425.65,-138.22,-32.91,96.83,0,41.1,41,97.0,27.9,Y
2026-04-17,DEV006,device_daily_operations,159,47,536.26,14291.68,126.3,36.99,94.96,1,121.4,31,92.5,49.0,Y
2026-04-17,DEV007,device_daily_operations,181,89,653.58,10045.36,-83.53,-17.38,95.3,0,36.9,54,97.8,42.2,Y
2026-04-17,DEV008,device_daily_operations,376,143,1348.02,23598.42,104.99,36.14,95.46,1,119.9,37,92.7,42.8,Y
2026-04-17,DEV009,device_daily_operations,265,59,963.82,17586.89,120.21,26.91,97.74,0,35.9,48,97.4,25.6,Y
2026-04-17,DEV010,device_daily_operations,179,94,581.12,11934.51,-38.95,-11.19,96.66,0,61.0,38,97.4,27.0,Y
2026-04-17,DEV011,device_daily_operations,336,142,1171.13,23670.56,17.47,4.97,100,0,0,46,99.8,11.3,Y
2026-04-17,DEV012,device_daily_operations,178,72,646.74,14502.27,260.83,91.08,99.47,0,6.5,41,96.9,22.5,Y
2026-04-17,DEV013,device_daily_operations,457,155,1495.46,35007.99,-7.51,-2.33,97.2,1,105.1,24,94.4,34.5,Y
2026-04-17,DEV014,device_daily_operations,97,67,300.21,5440.49,130.48,32.47,98.32,0,19.0,46,97.9,19.5,Y
2026-04-17,DEV015,device_daily_operations,198,57,591.45,18103.1,116.82,41.48,98.45,0,21.4,85,97.9,25.5,Y
2026-04-17,DEV016,device_daily_operations,107,48,354.17,6577.28,-33.77,-13.73,99.89,0,1.2,29,99.6,12.2,Y
2026-04-17,DEV017,device_daily_operations,299,92,829.64,25544.99,-93.21,-23.62,97.21,0,32.3,44,97.8,28.1,Y
2026-04-17,DEV018,device_daily_operations,118,36,413.71,10657.06,6.44,2.13,100,0,0,31,99.9,11.1,Y
2026-04-17,DEV019,device_daily_operations,229,88,757.03,20009.35,44.81,17.06,96.83,1,63.3,18,95.4,34.2,Y
2026-04-17,DEV020,device_daily_operations,259,91,734.68,20221.07,52.46,12.12,96.14,0,71.8,23,96.9,33.2,Y
2026-04-17,DEV021,device_daily_operations,379,205,1235.49,34533.66,-101.57,-22.93,100,0,0,37,98.9,9.8,Y
2026-04-17,DEV022,device_daily_operations,282,112,823.03,22848.5,25.01,9.19,98.67,0,21.6,42,99.0,15.7,Y
2026-04-17,DEV023,device_daily_operations,199,88,724.92,18163.17,-148.1,-49.69,98.3,0,21.7,33,97.6,26.9,Y
2026-04-17,DEV024,device_daily_operations,137,23,437.26,12447.11,-14.44,-4.46,97.53,0,46.2,48,98.2,28.7,Y
2026-04-17,DEV025,device_daily_operations,78,38,282.2,7042.92,-101.08,-28.94,98.86,0,13.6,21,98.4,16.0,Y
2026-04-17,DEV026,device_daily_operations,235,136,720.21,20966.77,-163.87,-31.1,98.0,0,27.4,46,97.2,21.9,Y
2026-04-17,DEV027,device_daily_operations,160,73,505.38,9321.83,-2511.25,-614.49,99.07,0,14.9,-5,71.6,65.6,N
2026-04-17,DEV028,device_daily_operations,112,37,395.83,6560.78,-21.35,-8.59,100,1,51.0,29,96.1,16.3,Y
2026-04-17,DEV029,device_daily_operations,85,30,304.03,6001.09,43.75,11.46,95.26,0,33.4,46,98.3,34.8,Y
2026-04-17,DEV030,device_daily_operations,95,30,280.05,8668.41,-8.07,-2.06,96.57,0,50.0,64,98.1,26.9,Y
2026-04-17,DEV031,device_daily_operations,169,90,500.19,14548.26,-24.11,-5.32,96.97,0,49.4,54,98.0,25.0,Y
2026-04-17,DEV032,device_daily_operations,75,26,232.23,4530.51,128.4,32.66,94.34,0,66.3,27,96.2,48.3,Y
2026-04-17,DEV033,device_daily_operations,204,99,575.18,19000.16,106.77,38.49,95.86,0,33.0,62,97.6,35.7,Y
2026-04-17,DEV034,device_daily_operations,158,107,546.66,11348.28,-72.45,-21.85,100,0,0,43,99.2,16.2,Y
2026-04-17,DEV035,device_daily_operations,142,76,434.75,10770.9,-24.81,-4.92,98.32,0,23.0,13,98.9,17.6,Y
2026-04-17,DEV036,device_daily_operations,407,120,1312.56,26983.2,49.81,17.39,97.64,0,30.5,62,98.4,24.9,Y
2026-04-18,DEV001,device_daily_operations,363,136,1185.04,31923.58,-46.89,-9.61,97.09,0,35.7,43,98.2,27.8,Y
2026-04-18,DEV002,device_daily_operations,492,226,1612.05,45246.39,-71.95,-14.44,97.98,1,44.2,45,95.8,28.3,Y
2026-04-18,DEV003,device_daily_operations,187,100,627.15,10456.7,234.69,73.06,100,2,46.0,43,92.1,31.3,Y
2026-04-18,DEV004,device_daily_operations,389,250,1195.58,30544.63,77.22,23.02,97.58,1,87.5,34,94.2,30.6,Y
2026-04-18,DEV005,device_daily_operations,242,149,724.33,20074.7,152.7,40.34,95.25,0,57.5,43,96.2,36.8,Y
2026-04-18,DEV006,device_daily_operations,169,75,602.19,9813.24,2.62,0.78,97.2,0,23.1,34,99.1,26.5,Y
2026-04-18,DEV007,device_daily_operations,439,186,1276.33,30625.4,-152.07,-34.29,96.93,0,41.7,42,96.8,34.5,Y
2026-04-18,DEV008,device_daily_operations,174,50,590.24,16210.09,-15.01,-5.89,96.89,0,41.5,54,98.4,25.3,Y
2026-04-18,DEV009,device_daily_operations,126,34,347.28,10188.7,6.62,2.68,97.51,0,24.5,55,99.1,24.8,Y
2026-04-18,DEV010,device_daily_operations,251,163,834.41,17345.26,-113.29,-43.19,97.04,0,21.8,43,98.0,26.3,Y
2026-04-18,DEV011,device_daily_operations,218,65,779.38,15136.51,193.67,54.7,99.2,0,13.5,37,97.4,18.9,Y
2026-04-18,DEV012,device_daily_operations,128,58,419.93,7180.4,36.14,7.73,96.02,0,71.4,55,97.0,37.4,Y
2026-04-18,DEV013,device_daily_operations,374,66,1226.22,24623.83,-84.85,-32.45,94.71,1,116.0,54,93.1,49.6,Y
2026-04-18,DEV014,device_daily_operations,395,157,1118.14,31674.66,6.49,2.27,98.39,0,11.5,51,99.5,16.9,Y
2026-04-18,DEV015,device_daily_operations,287,127,802.01,22855.63,241.45,92.98,96.76,0,39.0,26,95.9,37.0,Y
2026-04-18,DEV016,device_daily_operations,157,36,460.53,13821.88,768.12,276.98,98.54,0,13.5,37,91.0,33.0,Y
2026-04-18,DEV017,device_daily_operations,156,77,550.75,10433.79,-40.71,-12.82,99.0,0,14.7,53,99.0,17.2,Y
2026-04-18,DEV018,device_daily_operations,218,85,794.77,13532.11,54.25,20.78,96.68,0,47.8,21,97.7,30.2,Y
2026-04-18,DEV019,device_daily_operations,169,92,562.7,15431.67,67.86,24.19,97.04,0,23.2,45,98.4,25.4,Y
2026-04-18,DEV020,device_daily_operations,291,173,875.81,24740.96,-122.23,-24.16,96.27,0,63.0,59,96.4,33.7,Y
2026-04-18,DEV021,device_daily_operations,289,89,888.91,19902.25,-35.95,-11.81,96.25,1,77.5,15,95.0,37.2,Y
2026-04-18,DEV022,device_daily_operations,235,124,790.13,15383.37,55.55,20.07,98.57,0,11.1,46,99.0,16.8,Y
2026-04-18,DEV023,device_daily_operations,200,141,596.04,11616.05,-47.5,-15.09,99.07,0,17.5,32,98.8,20.8,Y
2026-04-18,DEV024,device_daily_operations,227,114,667.08,15329.32,-644.04,-148.9,97.72,0,18.8,43,92.2,39.1,Y
2026-04-18,DEV025,device_daily_operations,282,119,1012.92,19844.73,-80.73,-18.23,98.88,0,9.1,30,98.8,15.5,Y
2026-04-18,DEV026,device_daily_operations,172,67,522.82,15031.0,-0.18,-0.05,98.89,0,16.4,38,99.4,14.0,Y
2026-04-18,DEV027,device_daily_operations,193,122,582.6,11932.74,-1936.3,-645.42,95.6,0,40.2,17,77.0,74.2,N
2026-04-18,DEV028,device_daily_operations,156,53,528.08,8964.1,98.28,33.74,96.57,0,57.9,65,96.8,28.6,Y
2026-04-18,DEV029,device_daily_operations,118,68,401.98,8434.83,25.15,6.66,98.07,0,35.9,48,98.4,19.0,Y
2026-04-18,DEV030,device_daily_operations,89,37,294.09,6349.58,23.85,4.42,98.51,0,21.5,32,99.0,16.5,Y
2026-04-18,DEV031,device_daily_operations,56,23,180.44,3266.45,5.53,1.75,96.01,0,55.0,54,98.0,29.9,Y
2026-04-18,DEV032,device_daily_operations,237,91,857.2,13589.31,-56.19,-21.15,99.12,0,7.4,31,99.1,20.7,Y
2026-04-18,DEV033,device_daily_operations,47,18,138.16,2922.21,19.49,5.04,97.29,0,48.2,12,98.1,26.2,Y
2026-04-18,DEV034,device_daily_operations,137,53,422.24,10353.57,-5.56,-1.55,94.55,0,96.2,48,96.5,44.9,Y
2026-04-18,DEV035,device_daily_operations,183,83,604.66,16048.18,17.32,6.0,98.37,0,13.1,65,99.3,17.2,Y
2026-04-18,DEV036,device_daily_operations,165,29,460.46,10262.39,-114.85,-26.21,97.56,1,91.6,43,93.7,34.5,Y
2026-04-19,DEV001,device_daily_operations,160,52,469.35,14410.37,1714.07,559.4,95.77,0,73.6,3,78.3,65.4,N
2026-04-19,DEV002,device_daily_operations,253,107,727.39,23467.61,-55.43,-14.58,98.17,1,67.3,16,95.2,27.0,Y
2026-04-19,DEV003,device_daily_operations,91,18,298.14,6067.76,24.2,8.15,98.18,1,85.7,24,94.9,29.5,Y
2026-04-19,DEV004,device_daily_operations,294,99,997.74,27286.45,25.16,8.55,97.7,0,29.3,20,98.7,21.0,Y
2026-04-19,DEV005,device_daily_operations,450,118,1520.74,37616.42,193.54,53.97,97.95,0,20.9,45,97.1,22.7,Y
2026-04-19,DEV006,device_daily_operations,205,102,679.82,12203.5,-56.33,-11.85,99.25,2,135.3,48,90.9,32.1,Y
2026-04-19,DEV007,device_daily_operations,307,88,983.26,18750.68,-281.18,-94.57,98.76,0,20.5,32,96.1,26.8,Y
2026-04-19,DEV008,device_daily_operations,571,241,1964.43,31727.62,31.78,11.59,98.79,0,21.3,64,98.9,15.2,Y
2026-04-19,DEV009,device_daily_operations,432,178,1311.7,24665.63,-143.7,-46.81,97.93,0,37.1,29,97.1,25.0,Y
2026-04-19,DEV010,device_daily_operations,386,196,1196.73,25605.39,20.85,5.51,98.45,0,19.7,58,99.1,16.8,Y
2026-04-19,DEV011,device_daily_operations,205,110,606.26,12932.74,117.59,26.76,96.8,0,48.8,46,97.0,30.8,Y
2026-04-19,DEV012,device_daily_operations,100,56,358.16,6343.57,145.49,40.7,96.67,0,59.3,45,96.3,35.8,Y
2026-04-19,DEV013,device_daily_operations,110,67,322.05,7559.0,-2.84,-1.02,95.6,0,52.5,33,98.1,35.2,Y
2026-04-19,DEV014,device_daily_operations,252,84,879.19,20065.18,-168.57,-56.77,93.98,0,60.0,60,96.0,44.1,Y
2026-04-19,DEV015,device_daily_operations,210,54,638.89,12883.51,25.05,7.03,96.86,0,25.1,36,98.8,32.6,Y
2026-04-19,DEV016,device_daily_operations,158,91,515.29,13032.05,-181.7,-46.7,96.64,0,41.6,63,96.5,32.8,Y
2026-04-19,DEV017,device_daily_operations,268,151,830.48,14541.85,70.98,18.68,97.33,1,79.7,55,94.6,35.0,Y
2026-04-19,DEV018,device_daily_operations,307,149,983.24,16680.45,-107.78,-21.37,100,0,0,50,98.8,13.0,Y
2026-04-19,DEV019,device_daily_operations,332,133,1114.92,19592.91,24.48,10.04,97.34,0,26.7,26,98.8,23.0,Y
2026-04-19,DEV020,device_daily_operations,327,188,1100.61,29968.15,-25.34,-9.0,98.69,1,58.1,70,95.8,26.7,Y
2026-04-19,DEV021,device_daily_operations,161,90,498.74,12003.01,-103.0,-29.26,96.42,0,52.2,29,97.0,29.5,Y
2026-04-19,DEV022,device_daily_operations,199,66,692.64,17351.7,-41.14,-13.48,97.66,0,36.6,31,98.2,21.6,Y
2026-04-19,DEV023,device_daily_operations,73,39,223.87,4841.93,-121.2,-33.01,96.56,0,49.8,61,96.9,36.0,Y
2026-04-19,DEV024,device_daily_operations,216,175,599.69,15281.84,-31.65,-9.83,100,0,0,35,99.6,15.4,Y
2026-04-19,DEV025,device_daily_operations,185,29,520.39,16913.69,14.55,3.69,96.71,0,59.1,43,97.7,26.3,Y
2026-04-19,DEV026,device_daily_operations,132,53,413.32,7206.84,-159.73,-51.72,97.6,1,59.8,32,94.3,32.0,Y
2026-04-19,DEV027,device_daily_operations,99,20,288.65,5889.78,195.88,69.89,97.93,1,55.7,12,94.0,37.8,Y
2026-04-19,DEV028,device_daily_operations,214,73,607.25,17437.29,36.39,13.67,98.8,0,13.1,56,99.1,15.2,Y
2026-04-19,DEV029,device_daily_operations,81,32,267.75,5538.37,20.38,4.86,98.66,0,13.0,33,99.3,15.7,Y
2026-04-19,DEV030,device_daily_operations,57,11,180.23,3436.72,-83.3,-30.25,94.57,0,73.2,47,96.5,39.3,Y
2026-04-19,DEV031,device_daily_operations,221,79,760.98,19092.7,17.75,4.86,96.23,0,34.7,24,98.6,29.0,Y
2026-04-19,DEV032,device_daily_operations,140,74,433.15,7921.68,-115.88,-33.64,96.37,0,32.1,72,97.6,36.9,Y
2026-04-19,DEV033,device_daily_operations,155,54,455.33,13077.05,-17.66,-5.04,97.18,1,59.1,50,95.9,34.8,Y
2026-04-19,DEV034,device_daily_operations,251,169,907.14,17951.66,50.78,10.17,97.64,0,44.5,34,97.8,28.7,Y
2026-04-19,DEV035,device_daily_operations,220,106,661.01,19332.78,-128.27,-46.27,94.33,0,43.3,79,97.0,41.4,Y
2026-04-19,DEV036,device_daily_operations,87,59,259.9,7920.52,-53.25,-21.91,96.05,0,74.0,56,96.8,33.7,Y
2026-04-20,DEV001,device_daily_operations,419,173,1522.47,24547.69,189.43,42.23,98.36,0,21.9,26,97.1,23.5,Y
2026-04-20,DEV002,device_daily_operations,388,189,1233.16,35342.14,65.02,23.19,99.53,0,3.7,44,99.1,11.7,Y
2026-04-20,DEV003,device_daily_operations,161,104,559.03,10202.69,-38.81,-10.34,97.14,1,61.1,29,95.6,35.4,Y
2026-04-20,DEV004,device_daily_operations,212,165,740.05,12894.76,51.07,17.95,99.01,0,16.5,51,98.8,14.3,Y
2026-04-20,DEV005,device_daily_operations,130,48,458.36,10582.75,20.88,4.26,98.99,0,18.3,63,99.1,13.9,Y
2026-04-20,DEV006,device_daily_operations,126,59,435.57,11701.2,1215.85,257.27,100,0,0,27,86.5,33.1,N
2026-04-20,DEV007,device_daily_operations,487,234,1697.32,33996.73,-2211.67,-766.08,98.53,0,11.8,28,75.0,63.2,N
2026-04-20,DEV008,device_daily_operations,157,83,496.73,9040.92,-51.32,-16.07,96.5,0,56.8,58,97.4,28.1,Y
2026-04-20,DEV009,device_daily_operations,149,51,519.45,12468.57,-26.2,-10.36,98.91,0,8.8,28,99.4,17.5,Y
2026-04-20,DEV010,device_daily_operations,135,123,407.46,10050.34,-7.48,-2.27,100,0,0,38,99.9,8.1,Y
2026-04-20,DEV011,device_daily_operations,236,83,774.04,14128.7,-94.76,-23.29,98.46,0,19.4,56,98.3,21.2,Y
2026-04-20,DEV012,device_daily_operations,280,123,839.74,15201.0,-2614.12,-841.17,94.81,0,74.2,29,68.3,90.9,N
2026-04-20,DEV013,device_daily_operations,242,103,749.95,20069.87,-1518.88,-415.18,97.27,0,31.8,29,82.0,53.6,N
2026-04-20,DEV014,device_daily_operations,371,86,1062.48,24627.3,106.87,22.71,97.14,0,40.6,39,97.4,25.6,Y
2026-04-20,DEV015,device_daily_operations,471,116,1433.68,33722.34,-13.02,-4.23,95.51,0,79.7,54,97.0,39.8,Y
2026-04-20,DEV016,device_daily_operations,201,103,566.21,10915.18,36.91,14.2,98.78,0,8.9,29,99.3,18.4,Y
2026-04-20,DEV017,device_daily_operations,154,68,520.35,10720.67,-35.25,-13.66,99.54,1,24.6,50,96.9,22.2,Y
2026-04-20,DEV018,device_daily_operations,406,141,1382.02,36908.06,18.24,4.87,97.12,0,32.1,38,98.7,27.2,Y
2026-04-20,DEV019,device_daily_operations,104,34,322.34,7057.28,36.85,10.67,100,0,0,18,99.6,8.6,Y
2026-04-20,DEV020,device_daily_operations,258,109,742.09,23603.87,66.79,19.37,96.48,0,28.1,34,98.3,31.6,Y
2026-04-20,DEV021,device_daily_operations,97,41,337.32,8357.53,7.58,2.39,99.5,0,6.5,22,99.7,10.8,Y
2026-04-20,DEV022,device_daily_operations,287,147,837.69,25505.73,50.67,13.37,97.27,0,51.5,12,97.6,23.9,Y
2026-04-20,DEV023,device_daily_operations,273,99,935.48,23686.84,-106.79,-36.45,98.38,0,25.7,23,97.9,25.7,Y
2026-04-20,DEV024,device_daily_operations,157,76,432.22,12949.15,-136.43,-42.24,94.76,0,44.4,69,96.9,46.1,Y
2026-04-20,DEV025,device_daily_operations,195,58,697.69,15649.33,-655.26,-195.0,98.15,0,25.2,27,91.8,30.0,Y
2026-04-20,DEV026,device_daily_operations,76,32,264.87,5921.27,-48.72,-10.5,99.26,0,5.5,57,99.3,12.9,Y
2026-04-20,DEV027,device_daily_operations,204,84,701.03,18444.82,-98.9,-24.24,99.75,0,2.0,61,98.8,18.0,Y
2026-04-20,DEV028,device_daily_operations,320,78,998.95,19761.29,24.67,5.55,96.95,0,56.1,56,97.7,25.2,Y
2026-04-20,DEV029,device_daily_operations,146,51,524.14,12489.36,34.06,7.64,100,0,0,60,99.6,8.5,Y
2026-04-20,DEV030,device_daily_operations,128,50,431.51,8232.05,46.45,18.67,97.78,0,32.6,40,98.3,21.0,Y
2026-04-20,DEV031,device_daily_operations,87,21,252.02,5725.62,6.17,2.3,96.56,0,25.8,47,99.0,27.0,Y
2026-04-20,DEV032,device_daily_operations,228,92,773.85,20191.17,-111.37,-34.39,98.28,0,21.2,13,98.0,26.3,Y
2026-04-20,DEV033,device_daily_operations,65,35,180.03,4135.98,-16.83,-4.8,98.74,0,13.3,65,99.3,18.2,Y
2026-04-20,DEV034,device_daily_operations,290,99,843.67,21167.17,-16.13,-5.86,100,1,42.0,56,96.5,23.1,Y
